Time_Stamp,ID,Extended,Bus,LEN,latitude,longitude,altitude,cabin_temperature,outdoor_temperature,slope,driver_id,route_id,soc_estimation,driver_behavior,estimated_charging_time,maintenance_info,PACK_Q_REMAINING_NOMINAL,PACK_Q_DESIGN,PACK_Q_FULL,motor_status,system_failure,charging_status,LV_Battery_rq,brake_malfunction,error_sounds,vehicle_ready,SoC,power_bar,gear_selector_st,close_lcd,PACK_V_SUM_OF_CELLS,PACK_V_EXT_LOAD,PACK_V_EXT_CHG,Balancing_Allowed,Balancing_Limit,Flags_Balancing_Active,Balancing_Balance_Setting_CMU1,Balancing_Balance_Setting_CMU2,c50001_LOAD,c50002_Charge,c50003_Pre_Charge,FLAGS_FULLY_CHARGED_LATCHED,FLAGS_LOAD_ACTIVE,FLAGS_CHARGER_ACTIVE,FLAGS_PRECHARGE_ACTIVE,FLAGS_CHARGE_REG_ACTIVE,FLAGS_FULLY_CHARGED,Dyn_Lim_I_In,Dyn_Lim_I_Out,Dyn_Lim_i2t_Remain,SOH,STATUS,IO_STATE_INPUT,IO_STATE_OUTPUT,B_WU_CAN,B_WU_IGN,CONTACTORS_ACTIVATE_CHARGE,CONTACTORS_ACTIVATE_COMBINED,CONTACTORS_ACTIVATE_LOAD,CONTACTORS_ACTIVATION_ALLOWED,CONTACTORS_CHARGER_ACTIVATED,CONTACTORS_EMERGENCY_OFF,CONTACTORS_ENABLED,CONTACTORS_LOAD_ACTIVATED,CONTACTORS_COMBINED_ACTIVATED,CONTACTORS_CONTACTOR_RETRIES,Charge_Voltage,Charge_Current,Charger_Enable,vehicle_speed,range,Throtle_Pedal,Odometer,Torque_Request,ControlWord,Torque_Traction_Limit,SEQ_Command1,CS_Command1,Torque_Regen_Limit,Speed_Limit_Forward,Speed_Limit_Reverse,SEQ_Command2,CS_Command2,DC_Link_Imax_Discharge,DC_Link_Imax_Recharge,DC_Link_Voltage_Target,SEQ_CurrentLimits,CS_CurrentLimits,Encoder_pos,Torque_Measured,Speed_Measured,DC_Link_Current,SEQ_Torque,CS_Torque,Torque_Available_Forward,Torque_Available_Reverse,InverterStatus,Torque_Limit_Code,SEQ_Status,CS_Status,Temperature_Remaining,MotorTemperature,DC_Link_Voltage,SEQ_Temp,CS_Temp,Mode_Control,Pre_charge_Status,high_beam_st,low_beam_st,percenatge_on,kmh_sign_status,right_indicator,left_indicator_st,hazard_feedback,park_brake_st,charging_plug_feedback,brightness_st,brake_oil_st,ignition_on,KL15_ON,R_position_selected,D_position_selected,N_position_selected,seat_belt_st,door_switch,overload_st,DCDC_Status,FaultCode,FaultData,SEQ_Fault,CS_Fault,Debug_Id_act,Debug_Iq_act,Debug_Id_ref,Debug_Iq_ref,Debug_Ud,Debug_Uq,Debug_Mod_Index,Debug_Torque_Control,Debug_Temps_Junction_0,Debug_Temps_Junction_1,Debug_Temps_Junction_2,Debug_Temps_Junction_3,Debug_Temps_Junction_4,Debug_Temps_Junction_5,Debug_Temps_Motor_Measured,Debug_Temps_Motor_Estimate,Debug_Temps_Cap_Estimate_Fast,Debug_Temps_Track,Debug_Temps_Cap_Estimate_Slow,Debug_Temps_Heatsink,Debug_Temps_Delta_Tj,Debug_Temps_Normalised,Debug_Temps_Coolant,Debug_Temps_Winding,Debug_max_flux,Debug_Iv_lim,Debug_Iq_max,Debug_Ls,PACK_Q_SOC_INTERNAL,PACK_Q_SOC_TRIMMED,PACK_Q_REMAINING_HI_RES,HALL_V_HALL_V_LO,HALL_V_HALL_V_HI,PACK_I_HALL,CMU1_Cell_1,CMU1_Cell_2,CMU1_Cell_3,CMU1_Cell_4,CMU1_Cell_5,CMU1_Cell_6,CMU1_Cell_7,CMU1_Cell_8,CMU1_Cell_9,CMU1_Cell_10,CMU1_Cell_11,CMU1_Cell_12,CMU2_Cell_1,CMU2_Cell_2,CMU2_Cell_3,CMU2_Cell_4,CMU2_Cell_5,CMU2_Cell_6,CMU2_Cell_7,CMU2_Cell_8,CMU2_Cell_9,CMU2_Cell_10,CMU2_Cell_11,CMU2_Cell_12,CELL_T_MIN_ID_CMU,CELL_T_MIN_ID_CELL,CELL_T_MAX_ID_CMU,CELL_T_MAX_ID_CELL,CELL_V_MIN_ID_CMU,CELL_V_MIN_ID_CELL,CELL_V_MAX_ID_CMU,CELL_V_MAX_ID_CELL,CELL_V_MIN_VAL,CELL_V_MAX_VAL,CELL_V_AVG,CELL_T_MIN_VAL,CELL_T_MAX_VAL,CRITICAL_SEVERITY,NORMAL_SEVERITY,LOW_SEVERITY,ACTIVE_COUNT,Total_Number_Errors,current_load_kg
2025-03-06 14:36:23,0x191171FA,True,can0,8,39.75084416666667,30.47249233333333,809.8,40.46,20.93,-14,user1,t_0,03:40,100,2 saat 43 dakika,['1000 km bakımı: Servise gidin.'],172.3,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.8,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,266.6,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,17.0,76,0,1127.5,-14.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10144.416137695312,-14.0,1476,-36,117,56,68.0,-68.0,Enabled,2,117,124,48,52,49.875,117,250,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,223,223,76.75,-102.5,77.75,-107.5625,3.5,9.0625,0.4765625,-15.0,47,47,47,47,47,47,51,0,55,48,39,41,5,255,0,0,0,0,0,0.0,52.84,51.33,1723,2718.0,5096.5,56.3,3314.8,3320.5,3320.3,3319.1000000000004,3319.8,3327.3,3320.8,3320.6000000000004,3320.1000000000004,3312.7000000000003,0.1,55.1,3318.6000000000004,3321.8,3320.0,3319.0,3316.8,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0,2,0,2,1,10,1,6,3312.7000000000003,3327.3,3319.4,11,11,0,0,0,0,0,638
2025-03-06 14:36:24,0x1918FF71,True,can0,8,39.75088216666666,30.4725185,809.9,40.57,20.93,-14,user1,t_0,03:40,100,4 saat 29 dakika,['1000 km bakımı: Servise gidin.'],172.3,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.7,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,13.0,76,0,1127.5,-10.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10186.995025634766,-10.0,1118,-18,218,136,68.0,-68.0,Enabled,2,217,224,48,52,49.6875,217,91,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,228,228,68.8125,-83.8125,68.5,-84.4375,2.1875,5.9375,0.3125,-11.0,47,47,47,47,47,47,52,0,51,48,39,41,6,255,0,0,0,0,0,0.0,52.84,51.33,1723,2628.3,5096.400000000001,34.2,3306.3,3311.8,3311.6000000000004,3312.4,3312.2000000000003,3313.6000000000004,3311.2000000000003,3311.6000000000004,3311.5,3306.1000000000004,0.1,55.1,3310.6000000000004,3313.3,3311.8,3312.5,3309.8,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,3,1,10,1,6,3306.1000000000004,3313.6000000000004,3311.0,10,11,0,0,0,0,0,998
2025-03-06 14:36:25,0x1918FF71,True,can0,8,39.75091166666667,30.472538666666665,810.1,40.57,20.93,-10,user1,t_0,03:40,100,7 saat 26 dakika,['1000 km bakımı: Servise gidin.'],172.3,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.6,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,11.0,76,0,1127.5,-5.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10215.906066894531,-5.0,973,-8,46,164,68.0,-68.0,Enabled,2,45,52,48,52,49.5625,45,173,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,232,232,47.6875,-56.3125,48.4375,-57.25,1.6875,4.0625,0.21875,-6.0,46,46,46,46,46,46,54,0,55,48,39,41,5,255,0,0,0,0,0,0.0,52.84,51.33,1723,2573.1000000000004,5096.400000000001,20.700000000000003,3300.6000000000004,3306.0,3306.0,3306.0,3306.3,3305.6000000000004,3305.0,3305.2000000000003,3305.5,3299.5,0.1,55.1,3305.1000000000004,3307.6000000000004,3306.2000000000003,3306.2000000000003,3304.1000000000004,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,3,1,10,2,2,3299.5,3307.6000000000004,3304.9,10,11,0,0,0,0,0,1092
2025-03-06 14:36:26,0x00000A00,True,can0,8,39.7509355,30.472554833333334,810.1,36.87,20.93,-8,user1,t_0,03:40,100,9 saat 53 dakika,['1000 km bakımı: Servise gidin.'],172.3,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,8.0,76,0,1127.5,-3.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10249.39762878418,-3.0,719,-3,161,61,68.0,-68.0,Enabled,2,161,168,48,52,49.5,161,32,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,238,238,40.0625,-48.0,39.5625,-48.0,0.75,2.125,0.11328125,-4.0,45,45,45,44,44,44,52,0,51,48,39,41,4,255,0,0,0,0,0,0.0,52.84,51.33,1723,2552.2000000000003,5096.700000000001,15.6,3298.3,3303.5,3303.4,3303.6000000000004,3304.0,3303.3,3302.5,3302.6000000000004,3302.9,3297.2000000000003,0.1,55.1,3303.2000000000003,3305.2000000000003,3303.8,3303.7000000000003,3301.9,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0,2,0,3,1,10,2,2,3297.2000000000003,3305.2000000000003,3302.6000000000004,10,11,0,0,0,0,0,891
2025-03-06 14:36:27,0x1918FF71,True,can0,8,39.750954666666665,30.47256733333333,810.1,36.87,20.93,-10,user1,t_0,03:40,100,12 saat 52 dakika,['1000 km bakımı: Servise gidin.'],172.3,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,7.5,76,0,1127.5,-2.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10271.981674194336,-2.0,682,-2,6,142,68.0,-68.0,Enabled,2,5,12,48,51,49.5,5,131,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,243,243,30.8125,-29.625,30.6875,-29.125,0.8125,1.75,0.09375,-2.0,44,44,44,43,44,43,51,0,51,48,39,41,3,255,0,0,0,0,0,0.0,52.84,51.33,1723,2536.8,5096.0,12.0,3296.6000000000004,3301.6000000000004,3301.5,3301.7000000000003,3302.2000000000003,3301.4,3300.7000000000003,3300.6000000000004,3300.9,3295.4,0.1,55.1,3301.5,3303.2000000000003,3301.9,3301.9,3300.1000000000004,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,3,1,10,2,2,3295.4,3303.2000000000003,3300.7000000000003,10,11,0,0,0,0,0,1174
2025-03-06 14:36:28,0x1919FF71,True,can0,8,39.750971166666666,30.4725785,810.0,40.57,20.93,-4,user1,t_0,03:40,100,False,['1000 km bakımı: Servise gidin.'],172.3,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,2,D_Posiiton,0,49.400000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,8.5,76,0,1127.5,11.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10296.237899780272,11.0,767,31,106,58,68.0,-68.0,Enabled,2,106,113,48,52,49.1875,105,227,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,248,248,66.125,101.75,66.125,99.8125,-0.0625,4.625,0.23046875,10.0,44,44,44,44,44,44,52,0,51,47,39,41,2,255,0,0,0,0,0,0.0,52.84,51.33,1723,2445.3,5095.900000000001,-10.4,3288.8,3293.6000000000004,3293.6000000000004,3293.7000000000003,3294.6000000000004,3291.1000000000004,3292.3,3292.1000000000004,3292.8,3287.3,0.1,55.1,3294.2000000000003,3295.4,3294.3,3294.1000000000004,3292.8,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0,2,0,3,1,10,2,2,3287.3,3295.4,3292.7000000000003,10,11,0,0,0,0,0,918
2025-03-06 14:36:29,0x00000A0B,True,can0,8,39.75098716666667,30.47258833333333,809.8,40.57,20.93,0,user1,t_0,03:40,100,False,['1000 km bakımı: Servise gidin.'],172.3,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,2,D_Posiiton,0,49.2,225.9,225.8,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,10.5,76,0,1127.5,20.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10319.835754394531,20.0,915,61,188,208,68.0,-68.0,Enabled,2,188,195,48,51,48.875,188,48,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,252,252,89.6875,135.3125,89.375,137.5625,-0.25,7.3125,0.359375,20.0,46,46,46,46,46,46,54,0,55,48,39,41,5,255,0,0,0,0,0,0.0,52.84,51.33,1723,2317.7000000000003,5096.1,-41.7,3275.6000000000004,3278.7000000000003,3278.9,3279.8,3281.2000000000003,3277.1000000000004,3277.9,3276.6000000000004,3277.8,3273.4,0.1,55.1,3281.8,3281.1000000000004,3280.2000000000003,3280.6000000000004,3279.9,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,3,1,10,2,1,3273.3,3282.1000000000004,3278.8,10,11,0,0,0,0,0,788
2025-03-06 14:36:30,0x1919FF71,True,can0,8,39.751006333333336,30.472601166666667,809.8,36.91,20.93,2,user1,t_0,03:32,100,False,['1000 km bakımı: Servise gidin.'],172.3,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,2,D_Posiiton,0,49.1,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,266.6,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,13.5,76,0,1127.5,17.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10360.362594604492,18.0,1166,65,50,38,68.0,-68.0,Enabled,2,50,57,48,52,48.875,49,166,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,2,2,82.75,121.8125,84.75,122.125,-0.5625,8.625,0.43359375,18.0,48,48,48,47,47,47,52,0,51,48,39,41,7,255,0,0,0,0,0,0.0,52.84,51.33,1723,2310.5,5096.6,-43.5,3269.6000000000004,3273.5,3272.7000000000003,3274.3,3273.7000000000003,3265.9,3269.6000000000004,3270.3,3271.4,3268.0,0.1,55.1,3275.3,3275.5,3274.2000000000003,3275.2000000000003,3272.9,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,2,1,6,2,2,3265.9,3275.5,3272.1000000000004,11,11,0,0,0,0,0,878
2025-03-06 14:36:31,0x1919FF71,True,can0,8,39.75103,30.472617666666668,809.8,36.91,20.93,2,user1,t_0,03:32,100,12 saat 28 dakika,['1000 km bakımı: Servise gidin.'],172.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.400000000000006,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,266.6,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,14.5,76,0,1127.5,-9.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10401.285614013672,-9.0,1222,-17,150,189,68.0,-68.0,Enabled,2,150,157,49,52,49.5625,149,22,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,7,7,38.6875,22.1875,35.125,24.8125,-0.125,6.625,0.32421875,3.0,46,46,46,46,46,46,52,0,51,48,39,40,6,255,0,0,0,0,0,0.0,52.83,51.32,1722,2538.7000000000003,5096.400000000001,12.4,3290.6000000000004,3295.3,3295.1000000000004,3295.4,3296.0,3295.2000000000003,3294.1000000000004,3293.9,3294.3,3288.9,0.1,55.1,3295.8,3297.2000000000003,3295.7000000000003,3295.7000000000003,3294.3,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,2,1,10,2,2,3288.9,3297.2000000000003,3294.5,11,11,0,0,0,0,0,1272
2025-03-06 14:36:32,0x00000201,False,can0,8,39.7510575,30.472636833333333,809.8,40.37,20.93,-2,user1,t_0,03:32,100,5 saat 46 dakika,['1000 km bakımı: Servise gidin.'],172.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.6,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,266.6,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,12.0,76,0,1127.5,-6.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10436.265853881836,-6.0,1063,-10,240,175,68.0,-68.0,Enabled,2,240,247,49,51,49.5625,240,112,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,12,12,47.75,-54.1875,48.4375,-53.875,1.5,4.6875,0.2421875,-6.0,46,46,46,46,46,46,51,0,51,48,39,40,5,255,0,0,0,0,0,0.0,52.83,51.32,1722,2597.6000000000004,5097.1,26.700000000000003,3300.1000000000004,3305.0,3305.1000000000004,3305.5,3305.6000000000004,3307.4,3304.4,3304.3,3304.6000000000004,3299.1000000000004,0.1,55.1,3304.7000000000003,3306.8,3305.5,3305.7000000000003,3303.6000000000004,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,2,1,10,1,6,3299.1000000000004,3307.4,3304.4,11,11,0,0,0,0,0,989
2025-03-06 14:36:33,0x1919FF71,True,can0,8,39.751083,30.472655,809.9,40.37,20.93,-2,user1,t_0,03:32,100,14 saat 2 dakika,['1000 km bakımı: Servise gidin.'],172.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,11.0,76,0,1127.5,-1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10472.478134155272,-1.0,968,-1,94,22,68.0,-68.0,Enabled,2,94,101,49,52,49.4375,93,220,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,17,17,31.125,-29.125,30.6875,-29.875,0.9375,2.625,0.13671875,-2.0,44,44,44,44,44,44,51,0,51,48,39,40,4,255,0,0,0,0,0,0.0,52.83,51.32,1722,2533.3,5096.1,11.0,3294.6000000000004,3299.5,3299.5,3299.7000000000003,3300.2000000000003,3299.2000000000003,3298.4,3298.4,3298.8,3293.3,0.1,55.1,3299.7000000000003,3301.3,3299.9,3299.9,3298.3,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0,2,0,3,1,10,2,2,3293.3,3301.3,3298.7000000000003,10,11,0,0,0,0,0,730
2025-03-06 14:36:34,0x1919FF71,True,can0,8,39.75110566666667,30.472671666666667,810.0,36.91,20.93,-4,user1,t_0,03:32,100,22 saat 22 dakika,['1000 km bakımı: Servise gidin.'],172.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,10.5,76,0,1127.5,1.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10504.078918457031,1.0,931,3,194,123,68.0,-68.0,Enabled,2,194,201,49,51,49.375,193,62,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,22,22,26.125,18.875,26.25,18.5,0.25,2.5625,0.12890625,1.0,43,43,43,43,43,43,52,0,51,47,39,40,3,255,0,0,0,0,0,0.0,52.83,51.32,1722,2516.2000000000003,5096.6,6.9,3293.1000000000004,3297.9,3297.7000000000003,3298.1000000000004,3298.6000000000004,3297.3,3296.7000000000003,3296.6000000000004,3297.0,3291.8,0.1,55.1,3298.2000000000003,3299.7000000000003,3298.3,3298.3,3296.6000000000004,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0,2,0,3,1,10,2,2,3291.8,3299.7000000000003,3297.0,10,11,0,0,0,0,0,540
2025-03-06 14:36:35,0x191171FA,True,can0,8,39.751127,30.472688166666668,810.1,36.91,20.93,-4,user1,t_0,03:32,100,16 saat 47 dakika,['1000 km bakımı: Servise gidin.'],172.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,10.5,76,0,1127.5,-3.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10534.477111816406,-2.0,900,-2,37,136,68.0,-68.0,Enabled,2,37,44,49,52,49.5,37,165,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,27,27,21.75,0.8125,21.8125,-21.5625,0.5625,1.9375,0.1015625,-2.0,42,42,42,42,42,42,52,0,51,47,39,40,2,255,0,0,0,0,0,0.0,52.83,51.32,1722,2525.6000000000004,5096.6,9.2,3293.2000000000003,3298.1000000000004,3297.9,3298.2000000000003,3299.6000000000004,3298.5,3297.8,3297.7000000000003,3298.1000000000004,3292.6000000000004,0.1,55.1,3299.0,3300.8,3299.4,3299.3,3297.6000000000004,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0,2,0,3,1,10,2,2,3292.6000000000004,3300.8,3298.0,10,11,0,0,0,0,0,527
2025-03-06 14:36:36,0x1919FF71,True,can0,8,39.75114716666667,30.472704333333333,810.2,40.41,20.93,-4,user1,t_0,03:32,100,9 saat 42 dakika,['1000 km bakımı: Servise gidin.'],172.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,9.0,76,0,1127.5,-3.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10562.730438232422,-3.0,799,-3,138,119,68.0,-68.0,Enabled,2,138,145,49,52,49.5,137,9,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,32,32,35.3125,-38.25,35.125,-37.5625,0.75,2.4375,0.125,-3.0,43,43,43,43,43,43,52,0,51,47,39,40,2,255,0,0,0,0,0,0.0,52.83,51.32,1722,2553.3,5096.6,15.9,3297.1000000000004,3302.2000000000003,3302.1000000000004,3302.4,3302.8,3302.5,3301.2000000000003,3301.3,3301.4,3296.0,0.1,55.1,3301.9,3303.9,3302.4,3302.6000000000004,3300.6000000000004,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0,2,0,3,1,10,2,2,3296.0,3303.9,3301.3,10,11,0,0,0,0,0,634
2025-03-06 14:36:37,0x1919FF71,True,can0,8,39.75116366666666,30.4727215,810.2,40.41,20.93,-4,user1,t_0,03:32,100,11 saat 6 dakika,['1000 km bakımı: Servise gidin.'],172.20000000000002,326.0,326.0,OFF,OFF,OFF,OFF,OFF,No error,ON,51,1,D_Posiiton,0,49.5,225.9,225.9,1,3350.0,1,0,0,1,0,0,0,1,0,0,1,0,260.0,326.0,711480,100.0,Active,51,0,1,0,0,0,1,1,0,0,1,1,0,1,54.8,35.0,Enable,8.0,76,0,1127.5,-3.0,5,75.0,0,0,-400.0,4700,-1100,0,0,326,-250,0.0,0,0,10587.710540771484,-3.0,701,-3,238,120,68.0,-68.0,Enabled,2,238,245,49,52,49.5,237,109,Load_Mode,Not_PreCharge,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,Night mode,OFF,ON,ON,Not pressed,Pressed,Not pressed,OFF,OFF,OFF,0,No Fault,0,37,37,35.8125,-39.8125,35.125,-40.625,0.5625,1.8125,0.09375,-3.0,42,42,42,42,42,42,52,0,51,47,39,40,2,255,0,0,0,0,0,0.0,52.83,51.32,1722,2544.5,5096.3,13.9,3296.7000000000003,3301.7000000000003,3301.4,3301.8,3302.3,3301.7000000000003,3300.6000000000004,3300.8,3301.0,3295.4,0.1,55.1,3301.6000000000004,3303.4,3302.0,3302.0,3300.1000000000004,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0,2,0,3,1,10,2,2,3295.4,3303.4,3300.8,10,11,0,0,0,0,0,700
